ementa_id,sequencial_candidato
2013-11-28#REQUERIMENTO#3016#APROVADO,150000002705
2013-11-28#REQUERIMENTO#3044#APROVADO,150000002675
2013-11-28#REQUERIMENTO#3065#EM TRAMITAÇÃO,150000007930
2013-11-28#REQUERIMENTO#2803#APROVADO,150000008244
2013-11-26#REQUERIMENTO#2823#APROVADO,150000007930
2013-11-28#REQUERIMENTO#2996#APROVADO,150000009212
2013-11-28#REQUERIMENTO#3013#APROVADO,150000002705
2013-11-28#REQUERIMENTO#2811#APROVADO,150000008244
2013-11-28#REQUERIMENTO#2857#APROVADO,150000009212
2013-11-28#REQUERIMENTO#3018#APROVADO,150000011777
2013-11-28#REQUERIMENTO#2835#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2809#APROVADO,150000008244
2013-11-28#REQUERIMENTO#3026#APROVADO,150000007930
2013-11-28#REQUERIMENTO#3006#APROVADO,150000007930
2013-11-28#REQUERIMENTO#2965#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2805#APROVADO,150000008244
2013-11-28#REQUERIMENTO#2906#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2836#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2850#APROVADO,150000011777
2013-11-28#REQUERIMENTO#2968#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2966#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2962#APROVADO,150000009212
2013-11-28#REQUERIMENTO#3007#APROVADO,150000007930
2013-11-28#REQUERIMENTO#3020#APROVADO,150000008244
2013-11-28#REQUERIMENTO#2900#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2936#APROVADO,150000009212
2013-11-26#REQUERIMENTO#2843#APROVADO,150000007930
2013-11-28#REQUERIMENTO#2938#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2981#APROVADO,150000008244
2013-11-28#REQUERIMENTO#3022#APROVADO,150000002675
2013-11-28#REQUERIMENTO#3022#APROVADO,150000007930
2013-11-28#REQUERIMENTO#3022#APROVADO,150000008251
2013-11-28#REQUERIMENTO#3022#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2745#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2977#APROVADO,150000011430
2013-11-28#REQUERIMENTO#2982#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2940#APROVADO,150000009212
2013-11-28#REQUERIMENTO#3064#EM TRAMITAÇÃO,150000007930
2013-11-28#REQUERIMENTO#3028#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2983#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2943#APROVADO,150000009212
2013-11-28#REQUERIMENTO#3032#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2997#APROVADO,150000009212
2014-03-20#REQUERIMENTO#3082#APROVADO,150000009212
2013-11-28#REQUERIMENTO#3029#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2963#APROVADO,150000009212
2013-11-28#REQUERIMENTO#3035#APROVADO,150000009212
2013-11-28#REQUERIMENTO#2911#APROVADO,150000009212
2013-11-26#REQUERIMENTO#2714#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2824#APROVADO,150000007930
2013-11-26#PROJETO DE LEI ORDINÁRIA#248#APROVADO,150000011352
2013-11-26#REQUERIMENTO#2948#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2891#APROVADO,150000007930
2013-11-26#PROJETO DE LEI ORDINÁRIA#308#APROVADO,150000011795
2013-11-26#REQUERIMENTO#2736#APROVADO,150000011430
2013-11-26#PROJETO DE LEI ORDINÁRIA#166#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2755#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2928#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2692#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2975#APROVADO,150000011365
2013-11-26#REQUERIMENTO#2695#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2922#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2696#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2894#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2737#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2710#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2893#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2709#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2998#APROVADO,150000011352
2013-11-26#REQUERIMENTO#2712#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2716#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2713#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2842#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2715#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2743#APROVADO,150000011359
2013-11-26#PROJETO DE LEI ORDINÁRIA#99#ARQUIVADO,150000009212
2013-11-26#REQUERIMENTO#2728#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2730#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2814#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2868#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2869#APROVADO,150000011359
2013-11-26#PROJETO DE LEI ORDINÁRIA#112#ARQUIVADO,150000011770
2013-11-26#PROJETO DE LEI ORDINÁRIA#223#APROVADO,150000011769
2013-11-26#REQUERIMENTO#2974#APROVADO,150000011365
2013-11-26#REQUERIMENTO#2976#APROVADO,150000011352
2013-11-26#REQUERIMENTO#2918#APROVADO,150000011352
2013-11-26#REQUERIMENTO#2724#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2732#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2723#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2729#APROVADO,150000007930
2013-11-26#PROJETO DE LEI ORDINÁRIA#219#APROVADO,150000011769
2013-11-26#REQUERIMENTO#2926#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2885#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2733#APROVADO,150000008262
2013-11-26#REQUERIMENTO#2733#APROVADO,150000011448
2013-11-26#REQUERIMENTO#2733#APROVADO,150000002675
2013-11-26#REQUERIMENTO#2733#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2733#APROVADO,150000011769
2013-11-26#REQUERIMENTO#2733#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2733#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2733#APROVADO,150000008251
2013-11-26#REQUERIMENTO#2733#APROVADO,150000002688
2013-11-26#REQUERIMENTO#2733#APROVADO,150000011785
2013-11-26#REQUERIMENTO#2733#APROVADO,150000009212
2013-11-26#REQUERIMENTO#2733#APROVADO,150000002705
2013-11-26#REQUERIMENTO#2733#APROVADO,150000011365
2013-11-26#REQUERIMENTO#2837#APROVADO,150000009212
2013-11-26#REQUERIMENTO#2746#APROVADO,150000009212
2013-11-26#REQUERIMENTO#2722#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2865#APROVADO,150000011430
2013-11-26#PROJETO DE LEI ORDINÁRIA#229#APROVADO,150000011365
2013-11-26#REQUERIMENTO#2742#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2761#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2758#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2973#APROVADO,150000011365
2013-11-26#REQUERIMENTO#2884#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2815#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2841#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2760#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2731#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2864#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2789#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2896#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2872#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2754#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2845#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2734#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2886#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2822#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2892#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2946#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2759#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2848#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2883#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2971#APROVADO,150000011365
2013-11-26#REQUERIMENTO#2930#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2871#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2972#APROVADO,150000011365
2013-11-26#REQUERIMENTO#2840#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2887#APROVADO,150000011430
2014-03-13#REQUERIMENTO#3067#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2844#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2849#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2834#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2949#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2819#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2863#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2756#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2870#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2874#APROVADO,150000011359
2013-11-26#REQUERIMENTO#2772#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2735#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2895#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2923#APROVADO,150000011430
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000011777
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000011448
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000002675
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000007930
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000011770
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000007207
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000011359
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000011430
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000008251
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000009212
2013-11-26#REQUERIMENTO#3011#EM TRAMITAÇÃO,150000008244
2013-11-26#REQUERIMENTO#2929#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2925#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2899#APROVADO,150000009212
2013-11-26#REQUERIMENTO#2820#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2821#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2924#APROVADO,150000011430
2013-11-26#REQUERIMENTO#2935#APROVADO,150000007930
2013-11-26#REQUERIMENTO#2970#APROVADO,150000011365
2013-11-22#PROJETO DE LEI ORDINÁRIA#422#EM TRAMITAÇÃO,150000011447
2013-11-21#REQUERIMENTO#2707#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2816#APROVADO,150000011430
2013-11-21#REQUERIMENTO#2721#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2763#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2698#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2762#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2706#APROVADO,150000002675
2013-11-05#REQUERIMENTO#2670#APROVADO,150000002688
2013-11-21#REQUERIMENTO#2919#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2699#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2720#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2718#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2858#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2719#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2953#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2768#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2927#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2856#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2818#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2773#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2888#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2764#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2851#APROVADO,150000008244
2013-10-22#REQUERIMENTO#2585#APROVADO,150000007930
2013-11-21#REQUERIMENTO#2839#APROVADO,150000011352
2013-11-21#REQUERIMENTO#2817#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2859#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2860#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2954#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2861#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2862#APROVADO,150000002675
2013-11-21#REQUERIMENTO#2862#APROVADO,150000002688
2013-11-21#REQUERIMENTO#2952#APROVADO,150000002675
2013-11-19#PROJETO DE LEI ORDINÁRIA#181#ARQUIVADO,150000011430
2013-11-19#PROJETO DE LEI ORDINÁRIA#412#EM TRAMITAÇÃO,150000011352
2013-11-19#PROJETO DE LEI ORDINÁRIA#194#ARQUIVADO,150000011447
2013-11-19#PROJETO DE LEI ORDINÁRIA#108#ARQUIVADO,150000009212
2013-11-19#PROJETO DE LEI ORDINÁRIA#118#ARQUIVADO,150000007930
2013-11-18#PROJETO DE LEI ORDINÁRIA#410#EM TRAMITAÇÃO,150000011352
2013-11-18#REQUERIMENTO#2908#EM TRAMITAÇÃO,150000009212
2013-11-14#PROJETO DE LEI ORDINÁRIA#311#APROVADO,150000011777
2013-11-14#PROJETO DE LEI ORDINÁRIA#311#APROVADO,150000011785
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000011777
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000011786
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000002675
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000011769
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000008251
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000002688
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000008260
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000009212
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000011365
2013-11-14#REQUERIMENTO#2889#EM TRAMITAÇÃO,150000008244
2013-11-14#PROJETO DE LEI ORDINÁRIA#337#APROVADO,150000011795
2013-11-14#PROJETO DE LEI ORDINÁRIA#376#APROVADO,150000011795
2013-11-14#PROJETO DE LEI ORDINÁRIA#340#APROVADO,150000011795
2013-11-14#PROJETO DE LEI ORDINÁRIA#393#REJEITADO,150000011786
2013-11-14#PROJETO DE LEI COMPLEMENTAR#12#APROVADO,150000011795
2013-11-14#REQUERIMENTO#2897#EM TRAMITAÇÃO,150000011769
2013-11-14#PROJETO DE LEI ORDINÁRIA#106#RETIRADO,150000011447
2013-11-14#REQUERIMENTO#2882#APROVADO,150000008244
2013-11-13#PROJETO DE RESOLUÇÃO#25#EM TRAMITAÇÃO,150000011352
2013-11-13#REQUERIMENTO#2873#EM TRAMITAÇÃO,150000011359
2013-11-12#REQUERIMENTO#2838#EM TRAMITAÇÃO,150000009212
2013-11-07#PROJETO DE LEI ORDINÁRIA#384#EM TRAMITAÇÃO,150000011430
2013-11-06#REQUERIMENTO#2812#EM TRAMITAÇÃO,150000011447
2013-11-06#REQUERIMENTO#2671#APROVADO,150000008262
2013-11-06#REQUERIMENTO#2671#APROVADO,150000013214
2013-11-06#REQUERIMENTO#2671#APROVADO,150000007930
2013-11-06#REQUERIMENTO#2671#APROVADO,150000011769
2013-11-06#REQUERIMENTO#2671#APROVADO,150000011770
2013-11-06#REQUERIMENTO#2671#APROVADO,150000007207
2013-11-06#REQUERIMENTO#2671#APROVADO,150000011359
2013-11-06#REQUERIMENTO#2671#APROVADO,150000011430
2013-11-06#REQUERIMENTO#2671#APROVADO,150000008260
2013-11-06#REQUERIMENTO#2671#APROVADO,150000009212
2013-11-06#REQUERIMENTO#2671#APROVADO,150000011365
2013-11-05#REQUERIMENTO#2684#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2693#APROVADO,150000008244
2013-11-05#REQUERIMENTO#2683#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2667#APROVADO,150000002688
2013-11-05#REQUERIMENTO#2630#APROVADO,150000011776
2013-11-05#REQUERIMENTO#2659#PEDIDO DE VISTAS,150000011785
2013-11-05#REQUERIMENTO#2631#APROVADO,150000011776
2013-11-05#REQUERIMENTO#2777#EM TRAMITAÇÃO,150000007930
2013-11-05#REQUERIMENTO#2691#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2661#APROVADO,150000013214
2013-11-05#REQUERIMENTO#2662#APROVADO,150000011770
2013-11-05#REQUERIMENTO#2663#APROVADO,150000011770
2013-11-05#REQUERIMENTO#2665#APROVADO,150000008260
2013-11-05#REQUERIMENTO#2666#APROVADO,150000007207
2013-11-05#REQUERIMENTO#2668#APROVADO,150000002688
2013-11-05#REQUERIMENTO#2669#APROVADO,150000002688
2013-11-05#REQUERIMENTO#2680#APROVADO,150000013214
2013-11-05#REQUERIMENTO#2681#APROVADO,150000013214
2013-11-05#REQUERIMENTO#2682#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2685#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2686#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2687#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2688#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2689#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2690#APROVADO,150000009212
2013-11-05#REQUERIMENTO#2664#APROVADO,150000008260
2013-11-05#REQUERIMENTO#1552#EM TRAMITAÇÃO,150000007930
2013-10-31#REQUERIMENTO#2741#APROVADO,150000011785
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000008262
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000002675
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000007930
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000011352
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000011769
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000011770
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000007207
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000011359
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000011430
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000008251
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000002688
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000008260
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000009212
2013-10-31#REQUERIMENTO#2727#EM TRAMITAÇÃO,150000011365
2013-10-31#REQUERIMENTO#2726#APROVADO,150000011352
2013-10-23#REQUERIMENTO#2624#APROVADO,150000008251
2013-10-31#REQUERIMENTO#2740#APROVADO,150000008262
2013-10-31#PROJETO DE LEI ORDINÁRIA#146#APROVADO,150000011770
2013-10-30#PROJETO DE LEI ORDINÁRIA#373#EM TRAMITAÇÃO,150000011430
2013-10-30#REQUERIMENTO#2708#EM TRAMITAÇÃO,150000011430
2013-10-29#REQUERIMENTO#2675#APROVADO,150000011769
2013-10-29#REQUERIMENTO#2655#APROVADO,150000011769
2013-10-29#REQUERIMENTO#2657#APROVADO,150000011769
2013-10-29#REQUERIMENTO#2656#APROVADO,150000011769
2013-10-29#REQUERIMENTO#2674#APROVADO,150000011769
2013-10-29#REQUERIMENTO#2673#APROVADO,150000011769
2013-10-27#REQUERIMENTO#2611#APROVADO,150000008244
2013-10-24#PROJETO DE LEI ORDINÁRIA#336#APROVADO,150000011795
2013-10-24#PROJETO DE RESOLUÇÃO#35#APROVADO,150000011769
2013-10-24#PROJETO DE LEI ORDINÁRIA#313#APROVADO,150000011447
2013-10-24#PROJETO DE LEI ORDINÁRIA#331#APROVADO,150000011447
2013-10-24#PROJETO DE RESOLUÇÃO#44#APROVADO,150000008262
2013-10-24#PROJETO DE LEI ORDINÁRIA#358#RETIRADO,150000007930
2013-10-24#PROJETO DE LEI ORDINÁRIA#361#APROVADO,150000008244
2013-10-24#PROJETO DE LEI COMPLEMENTAR#15#APROVADO,150000011795
2013-10-24#REQUERIMENTO#2613#APROVADO,150000008244
2013-10-24#REQUERIMENTO#2612#APROVADO,150000008244
2013-10-24#PROJETO DE LEI ORDINÁRIA#363#EM TRAMITAÇÃO,150000007930
2013-10-22#REQUERIMENTO#2596#APROVADO,150000009212
2013-10-24#REQUERIMENTO#2676#EM TRAMITAÇÃO,150000011769
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000011786
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000013214
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000002675
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000007930
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000011769
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000011770
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000007207
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000011359
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000011430
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000011785
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000008260
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000009212
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000011365
2013-10-24#REQUERIMENTO#2672#EM TRAMITAÇÃO,150000008244
2013-10-22#REQUERIMENTO#2595#APROVADO,150000009212
2013-10-23#REQUERIMENTO#2632#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2649#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2634#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2654#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2615#APROVADO,150000009212
2013-10-23#REQUERIMENTO#2651#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2641#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2636#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2628#APROVADO,150000011794
2013-10-23#REQUERIMENTO#2628#APROVADO,150000011365
2013-10-23#REQUERIMENTO#2633#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2626#APROVADO,150000011365
2013-10-23#PROJETO DE LEI COMPLEMENTAR#16#ARQUIVADO,150000011795
2013-10-23#REQUERIMENTO#2629#APROVADO,150000011365
2013-10-23#REQUERIMENTO#2620#APROVADO,150000002688
2013-10-23#REQUERIMENTO#2619#APROVADO,150000002688
2013-10-23#REQUERIMENTO#2622#APROVADO,150000008251
2013-10-23#REQUERIMENTO#2623#APROVADO,150000008251
2013-10-23#REQUERIMENTO#2625#APROVADO,150000011365
2013-10-23#REQUERIMENTO#2618#APROVADO,150000002688
2013-10-23#REQUERIMENTO#2627#APROVADO,150000011365
2013-10-23#REQUERIMENTO#2637#APROVADO,150000007207
2013-10-22#REQUERIMENTO#2599#APROVADO,150000002675
2013-10-23#REQUERIMENTO#2643#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2644#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2645#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2646#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2635#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2638#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2639#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2640#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2642#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000011786
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000011448
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000002675
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000007930
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000011352
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000011770
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000011359
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000002688
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000008260
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000009212
2013-10-23#REQUERIMENTO#2658#EM TRAMITAÇÃO,150000008244
2013-10-23#REQUERIMENTO#2660#EM TRAMITAÇÃO,150000011785
2013-10-23#REQUERIMENTO#2647#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2648#APROVADO,150000007207
2013-10-03#REQUERIMENTO#2403#APROVADO,150000007930
2013-10-23#REQUERIMENTO#2650#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2652#APROVADO,150000007207
2013-10-23#REQUERIMENTO#2653#APROVADO,150000007207
2013-10-22#REQUERIMENTO#2588#APROVADO,150000011447
2013-10-22#REQUERIMENTO#2576#APROVADO,150000008244
2013-10-22#REQUERIMENTO#2586#APROVADO,150000007930
2013-10-22#REQUERIMENTO#2566#APROVADO,150000011769
2013-10-22#REQUERIMENTO#2601#APROVADO,150000011352
2013-10-22#REQUERIMENTO#2567#APROVADO,150000011769
2013-10-22#REQUERIMENTO#2570#APROVADO,150000011430
2013-10-22#PROJETO DE LEI ORDINÁRIA#357#EM TRAMITAÇÃO,150000011769
2013-10-22#REQUERIMENTO#2606#APROVADO,150000011430
2013-10-22#REQUERIMENTO#2568#APROVADO,150000011769
2013-10-22#REQUERIMENTO#2574#APROVADO,150000008244
2013-10-22#REQUERIMENTO#2575#APROVADO,150000008244
2013-10-22#REQUERIMENTO#2572#APROVADO,150000011430
2013-10-22#REQUERIMENTO#2569#APROVADO,150000011430
2013-10-22#REQUERIMENTO#2573#APROVADO,150000011430
2013-10-22#REQUERIMENTO#2587#APROVADO,150000007930
2013-10-22#REQUERIMENTO#2589#APROVADO,150000011447
2013-10-22#REQUERIMENTO#2577#APROVADO,150000007930
2013-10-22#REQUERIMENTO#2578#APROVADO,150000007930
2013-10-22#REQUERIMENTO#2579#APROVADO,150000007930
2013-10-22#REQUERIMENTO#2580#APROVADO,150000009212
2013-10-22#REQUERIMENTO#2581#APROVADO,150000009212
2013-10-22#REQUERIMENTO#2584#APROVADO,150000007930
2013-10-22#REQUERIMENTO#2583#APROVADO,150000009212
2013-10-22#REQUERIMENTO#2590#APROVADO,150000011447
2013-10-22#REQUERIMENTO#2591#APROVADO,150000011447
2013-10-22#REQUERIMENTO#2592#APROVADO,150000011447
2013-10-22#REQUERIMENTO#2594#APROVADO,150000011447
2013-10-22#REQUERIMENTO#2597#APROVADO,150000009212
2013-10-22#REQUERIMENTO#2598#APROVADO,150000002675
2013-10-22#REQUERIMENTO#2600#APROVADO,150000002675
2013-10-22#REQUERIMENTO#2609#APROVADO,150000011769
2013-10-22#REQUERIMENTO#2610#APROVADO,150000011769
2013-10-22#REQUERIMENTO#2605#APROVADO,150000011430
2013-10-22#REQUERIMENTO#2607#APROVADO,150000011430
