ementa_id,entities
2013-09-17#REQUERIMENTO#2133#APROVADO,CAGEPA###RUA AUGUSTO BORBOREMA###BAIRRO DA ROSA CRUZ
2013-09-24#REQUERIMENTO#2173#APROVADO,CAGEPA###RUA JOSAFÁ CÉSAR FALCÃO###BAIRRO DO JOSÉ PINHEIRO
2013-09-24#REQUERIMENTO#2167#APROVADO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE(PB)###GALANTE###AÇUDE VELHO###AÇUDE DE BODOCONGÓ###BODOCONGÓ###BARRAGEM DE ACAUÃ###ITATUBA
2013-09-25#REQUERIMENTO#2277#APROVADO,CAGEPA###TERMELÉTRICA DE CAMPINA GRANDE
2013-09-25#REQUERIMENTO#2225#APROVADO,CAGEPA###RUA: ISAAC CATÃO###BAIRRO DO JARDIM PAULISTANO
2013-09-25#REQUERIMENTO#2377#APROVADO,AGÊNCIA EXECUTIVA DE GESTÃO DAS ÁGUAS DO ESTADO DA PARAÍBA-AESA###AÇUDE JOSÉ RODRIGUES###GALANTE
2013-09-25#REQUERIMENTO#2378#APROVADO,COMPANHIA DE ÁGUA E ESGOTOS DA PARAÍBA###CAGEPA###RUA PARANÁ###GALANTE
2013-09-25#REQUERIMENTO#2174#APROVADO,SECRETARIA DE OBRAS###RUA SÃO LUCAS NO BAIRRO DO JEREMIAS
2013-09-25#REQUERIMENTO#2327#APROVADO,CAGEPA
2013-09-25#REQUERIMENTO#2196#APROVADO,CAGEPA###RUA JOSÉ SILVESTRE SOARES###BAIRRO JARDIM TAVARES
2013-09-25#REQUERIMENTO#2177#APROVADO,CAGEPA###RUA JOSÉ GONÇALVES DE LUCENA###BAIRRO CRUZEIRO
2013-09-25#REQUERIMENTO#2321#APROVADO,MINISTÉRIO PÚBLICO###CAGEPA
2013-09-27#REQUERIMENTO#2148#APROVADO,CAGEPA###RUA DAS CAMBEBAS###BAIRRO DAS MALVINAS
2013-10-03#REQUERIMENTO#2435#APROVADO,DNOCS###AÇUDE DE BOQUEIRÃO
2013-10-03#REQUERIMENTO#2423#APROVADO,CAGEPA###AVENIDA JOSÉ MARTINS DE ANDRADE###BAIRRO SANTA ROSA
2013-10-03#REQUERIMENTO#2388#APROVADO,CAGEPA###RUA RUBENITA VANDERLEY NEIVA###BAIRRO ARAXÁ
2013-10-03#REQUERIMENTO#2409#APROVADO,RUA SALUSTIANO BEZERRA CABRAL###BAIRRO DO CRUZEIRO
2013-10-08#REQUERIMENTO#2445#APROVADO,CAGEPA###MINISTÉRIO PÚBLICO###BAIRRO DA PALMEIRA###JARDIM CONTINENTAL
2013-10-09#REQUERIMENTO#2479#APROVADO,BAIRRO JARDIM TAVARES
2013-10-09#REQUERIMENTO#2413#APROVADO,CAGEPA
2013-10-09#REQUERIMENTO#2241#APROVADO,SECRETARIA DE OBRAS###CAGEPA###BAIRRO DA CATINGUEIRA
2013-10-09#REQUERIMENTO#2496#APROVADO,CATOLÉ
2013-10-09#REQUERIMENTO#2501#APROVADO,CAGEPA###RUA MARIA JOSÉ CAROLINO DE LIMA###CASTELO BRANCO
2013-10-09#REQUERIMENTO#2486#APROVADO,CAGEPA###RUA LUIZ MALHEIRO###BAIRRO BODOCONGÓ
2013-10-09#REQUERIMENTO#2489#APROVADO,SECRETARIA DE EDUCAÇÃO###ESCOLA MUNICIPAL IRACEMA PIMENTEL###GALANTE
2013-10-10#REQUERIMENTO#2518#APROVADO,AGÊNCIA DE REGULAÇÃO DO ESTADO DA PARAÍBA- ARPB###BOQUEIRÃO
2013-10-16#REQUERIMENTO#2526#APROVADO,CAGEPA###RUA SÃO RAFAEL###BAIRRO JEREMIAS
2013-10-17#REQUERIMENTO#2562#APROVADO,RUA CÔNEGO JOÃO BORGES###BAIRRO DO QUARENTA
2013-10-22#REQUERIMENTO#2617#APROVADO,SECRETARIA DE AGRICULTURA###ASSENTAMENTO VENÂNCIO TOMÉ###FAZENDA QUIXABA###CATOLÉ
2013-10-22#REQUERIMENTO#2616#APROVADO,SECRETARIA DE AGRICULTURA###ASSENTAMENTO VENÂNCIO TOMÉ
2013-10-23#REQUERIMENTO#2635#APROVADO,RUA MARIA EVA DE MOURA###BAIRRO TRÊS IRMÃS
2013-10-23#REQUERIMENTO#2634#APROVADO,RUA SEVERINO VALERIANO DE OLIVEIRA
2013-10-23#REQUERIMENTO#2638#APROVADO,RUA FLORIANÓPOLIS###BAIRRO SANTA CRUZ
2013-10-23#REQUERIMENTO#2637#APROVADO,RUA GERALDA DE FÁTIMA PAIVA MAIA###BAIRRO TRÊS IRMÃS
2013-10-23#REQUERIMENTO#2636#APROVADO,RUA JOSEBIAS VIEIRA DE FARIAS###BAIRRO TRÊS IRMÃS
2013-10-23#REQUERIMENTO#2642#APROVADO,RUA SEVERINO VALERIANO DE OLIVEIRA###BAIRRO TRÊS IRMÃS
2013-10-23#REQUERIMENTO#2633#APROVADO,RUA VENÂNCIO NOGUEIRA DA SILVA###BAIRRO TRÊS IRMÃS
2013-10-23#REQUERIMENTO#2639#APROVADO,RUA CORNÉLIO JACINTO DA SILVA###BAIRRO DAS MALVINAS
2013-10-23#REQUERIMENTO#2619#APROVADO,SECRETARIA DE AGRICULTURA###COMUNIDADE QUEIMADA DA EMA###CATOLÉ DE BOA VISTA
2013-10-27#REQUERIMENTO#2611#APROVADO,SECRETARIA DE OBRAS###GALANTE
2013-11-05#REQUERIMENTO#2666#APROVADO,RUA RUBÉNS DUTRA SEGUNDO###BAIRRO DE BODOCONGÓ
2013-11-05#REQUERIMENTO#2631#APROVADO,CAGEPA###RUA SEVERINO MATIAS DA SILVA###BAIRRO BODOCONGÓ III
2013-11-21#REQUERIMENTO#2839#APROVADO,CAGEPA###RUAS PEDRO MARCELINO DINIZ###RUA MARCOS DA SILVA SANTOS###RUA SEVERINO MARTINS###ELÍSIO NEPOMUCENO###BAIRRO DINAMÉRICA III
2013-11-21#REQUERIMENTO#2764#APROVADO,AV. MINISTRO ALCIDES CARNEIRO###BAIRRO DO ARAXÁ
2013-11-26#REQUERIMENTO#2759#APROVADO,CAGEPA###RUA FRANCISCO LOPES DE ALMEIDA###BAIRRO DO CRUZEIRO
2013-11-28#REQUERIMENTO#2890#APROVADO,COMPANHIA DE ÁGUA E ESGOTOS DO ESTADO DA PARAÍBA###CAGEPA###RUAS ADAUTO PEDRO DE CARVALHO###AFLUTUOSO M. DE VASCONCELOS###ANTONIO VICENTE###BAIRRO DE CATOLÉ DE ZÉ FERREIRA
2013-11-28#REQUERIMENTO#2907#APROVADO,CAGEPA###RUA CASSIANO PEREIRA###BAIRRO DA LIBERDADE
2013-11-28#REQUERIMENTO#3012#APROVADO,CAGEPA###RUA SUÊNIA PEREIRA NEVES###BAIRRO DINAMÉRICA
2013-11-28#REQUERIMENTO#2910#APROVADO,ESCOLA MUNICIPAL PROFESSOR LUIS GIL
2013-11-28#REQUERIMENTO#3002#APROVADO,AV. FLORIANO PEIXOTO###BAIRRO DE SANTA ROSA
2013-11-28#REQUERIMENTO#2943#APROVADO,RUA SANTA FÉ###BAIRRO DE SANTA ROSA
2013-11-28#REQUERIMENTO#2835#APROVADO,RUAS IRINEU JOFFILY###TREZE DE MAIO###CENTRO DA CIDADE
2013-12-10#REQUERIMENTO#2770#APROVADO,SECRETARIA DE OBRAS###RUA SALUSTIANO BEZERRA CABRAL###BAIRRO DO CRUZEIRO
2013-12-10#REQUERIMENTO#3134#APROVADO,CAGEPA###AV. MINISTRO ALCIDES CARNEIRO###ARAXÁ
2013-12-10#REQUERIMENTO#3126#APROVADO,CAGEPA###RUA LUIS MALHEIROS###BODOCONGÓ
2014-03-11#REQUERIMENTO#3194#APROVADO,COMPANHIA DE ÁGUA E ESGOTO DA PARAÍBA###CAGEPA###JARDIM MENEZES###GALANTE
2014-03-11#REQUERIMENTO#149#APROVADO,AÇUDE DE ACAUÃ
2014-03-11#REQUERIMENTO#23#APROVADO,RUA JUVÊNCIO ARRUDA###BAIRRO DO BODOCONGÓ
2014-03-13#REQUERIMENTO#3143#APROVADO,CDRM
2014-03-13#REQUERIMENTO#3193#APROVADO,AÇUDE DE BOQUEIRÃO
2014-03-18#REQUERIMENTO#3242#APROVADO,BAIRRO DE BODOCONGÓ
2014-03-18#REQUERIMENTO#3243#APROVADO,BAIRRO DE BODOCONGÓ
2014-03-20#REQUERIMENTO#2933#APROVADO,CAGEPA###RUA: SANTA FÉ###BAIRRO DE SANTA ROSA
2014-03-20#REQUERIMENTO#3094#APROVADO,SÍTIO ISIDRO
2014-03-20#REQUERIMENTO#3034#APROVADO,CAGEPA###RUA ANTONIO RODRIGUES ALVES###LOTEAMENTO GRANDE CAMPINA
2014-03-20#REQUERIMENTO#3165#APROVADO,CAGEPA###RUA ARNALDO LOPES FIUZA###LOTEAMENTO GRANDE CAMPINA
2014-03-20#REQUERIMENTO#3163#APROVADO,CAGEPA###RUA JOÃO MARTINS SOBRINHO###LOTEAMENTO GRANDE CAMPINA
2014-03-20#REQUERIMENTO#3138#APROVADO,CAGEPA###RUA VINÍCIUS GONZAGA###LOTEAMENTO GRANDE CAMPINA
2014-03-20#REQUERIMENTO#3113#APROVADO,RUA FREI DAMIÃO DE BOZZANO###BAIRRO DAS NAÇÕES
2014-03-26#REQUERIMENTO#3169#APROVADO,CAGEPA###RUA MARCOS DA SILVA SANTOS###BAIRRO DINAMÉRICA III
2014-03-26#REQUERIMENTO#3168#APROVADO,CAGEPA###RUA SEVERINO MARTINS###BAIRRO DINAMÉRICA III
2014-04-01#REQUERIMENTO#3264#APROVADO,SECRETARIA DE OBRAS###RUAS SÃO LUCAS###ANTONIO SOARES DA SILVA###BAIRRO DO JEREMIAS
2014-04-01#REQUERIMENTO#30#APROVADO,SECRETARIA DE OBRAS###BODOCONGÓ
2014-04-01#REQUERIMENTO#3184#APROVADO,CAGEPA###RUA RUBÉNS DUTRA II###BAIRRO DE BODOCONGÓ
2014-04-01#REQUERIMENTO#32#APROVADO,COMPANHIA DE DESENVOLVIMENTO DE RECURSOS MINERAIS DA PARAÍBA###CDRM###SÍTIO ISIDRO
2014-04-01#REQUERIMENTO#3219#APROVADO,CAGEPA###RUA JOSÉ FERNANDES MOSCOSO###LOTEAMENTO GRANDE CAMPINA
2014-04-01#REQUERIMENTO#3233#APROVADO,CAGEPA###RUA LUIS RODRIGUES DE ALBUQUERQUE
2014-04-01#REQUERIMENTO#3260#APROVADO,CAGEPA###RUA LUZINALDA EDITE LEITE###LOTEAMENTO GRANDE CAMPINA
2014-04-01#REQUERIMENTO#3262#APROVADO,CAGEPA###RUA MARIA ETELVINA NASCIMENTO###LOTEAMENTO GRANDE CAMPINA
2014-04-01#REQUERIMENTO#3247#APROVADO,RUA APRÍGIO VELOSO###UNIVERSIDADE FEDERAL DE CAMPINA GRANDE###UFCG###BAIRRO BODOCONGÓ
2014-04-10#REQUERIMENTO#128#APROVADO,CAGEPA###RUA LINO GOMES FILHO###BAIRRO SANTO ANTONIO
2014-04-15#REQUERIMENTO#221#APROVADO,SECRETARIA DE AGRICULTURA
2014-04-15#REQUERIMENTO#220#APROVADO,SECRETARIA DE CIÊNCIA E TECNOLOGIA
2014-04-15#REQUERIMENTO#308#APROVADO,CAGEPA###SEPLAN###CONJUNTO MARIZ###BAIRRO DAS MALVINAS
2014-04-15#REQUERIMENTO#213#APROVADO,CAGEPA###SEPLAN###TRAVESSA AMARO COUTINHO###BAIRRO DO JOSÉ PINHEIRO
2014-04-15#REQUERIMENTO#218#APROVADO,CAGEPA###RUA MINISTRO ALCIDES CARNEIRO###BAIRRO UNIVERSITÁRIO
2014-04-15#REQUERIMENTO#274#APROVADO,CAGEPA###RUA JOAQUIM MEDEIROS###BAIRRO SANDRA CAVALCANTE
2014-04-15#REQUERIMENTO#273#APROVADO,CAGEPA###RUA ONÓRIO CABRAL DA SILVA###BAIRRO SANDRA CAVALCANTE
2014-04-15#REQUERIMENTO#248#APROVADO,SECRETARIA DE OBRAS###GALANTE
2014-04-15#REQUERIMENTO#251#APROVADO,RUA LAFAYETE AMORIM###GALANTE
2014-04-15#REQUERIMENTO#306#APROVADO,CAGEPA###RUA CASTRO ALVES###BAIRRO DE JOSÉ PINHEIRO
2014-04-23#REQUERIMENTO#180#APROVADO,CAGEPA###RUA VOLTA REDONDA###BAIRRO DE SANTA CRUZ
2014-04-23#REQUERIMENTO#349#APROVADO,COMPANHIA DE ÁGUA E ESGOTO DA PARAÍBA###CAGEPA
2014-04-23#REQUERIMENTO#232#APROVADO,MINISTÉRIO PÚBLICO###BOQUEIRÃO
2014-04-23#REQUERIMENTO#475#APROVADO,SEPLAN
2014-04-23#REQUERIMENTO#446#APROVADO,CAGEPA
2014-04-23#REQUERIMENTO#155#APROVADO,CAGEPA###RUA MARIA TERESA COELHO VIANA###BAIRRO TRÊS IRMÃS
2014-04-23#REQUERIMENTO#353#APROVADO,CAGEPA###GALANTE###AÇUDE JOSÉ RODRIGUES
2014-04-23#REQUERIMENTO#465#APROVADO,RUAS BENICIO BEZERRA DE MELO###PEDRO AMBRÓSIO###GALANTE
2014-04-23#REQUERIMENTO#161#APROVADO,BAIRRO DO MUTIRÃO
2014-04-24#REQUERIMENTO#509#APROVADO,CAGEPA
2014-05-21#REQUERIMENTO#542#APROVADO,CAGEPA###BAIRRO DO MUTIRÃO
2014-05-28#REQUERIMENTO#738#APROVADO,CAGEPA###RUA CASSIANO PEREIRA###BAIRRO DA LIBERDADE
2014-05-28#REQUERIMENTO#757#APROVADO,CAGEPA###GALANTE
2014-05-28#REQUERIMENTO#664#APROVADO,CAGEPA###TRAVESSA RIACHUELO###BAIRRO DA LIBERDADE
2014-05-28#REQUERIMENTO#645#APROVADO,CAGEPA###RUA CRISTOVÃO ALBUQUERQUE MONTENEGRO###BAIRRO DO JARDIM VERDEJANTE
2014-05-28#REQUERIMENTO#766#APROVADO,CAGEPA###RUA TRAVESSA RIACHUELO###BAIRRO DA LIBERDADE
2014-05-28#REQUERIMENTO#806#APROVADO,RUA LUIS TEIXEIRA DE BARROS###BAIRRO DO JARDIM VITÓRIA
2014-05-28#REQUERIMENTO#785#APROVADO,STTP###RUA 24 DE MAIO###CAGEPA
2014-05-28#REQUERIMENTO#737#APROVADO,SÃO JOSÉ DA MATA
2014-05-29#REQUERIMENTO#596#APROVADO,CAGEPA###SÃO JOSÉ DA MATA
2014-05-29#REQUERIMENTO#810#APROVADO,RUA JOÃO WALLIG###BAIRRO DO JARDIM VITÓRIA
2014-05-29#REQUERIMENTO#807#APROVADO,RUA JOSEFA PAULINO DA COSTA###BAIRRO DO JARDIM VITÓRIA
2014-05-29#REQUERIMENTO#808#APROVADO,RUA QUINTINO PAULINO DA COSTA###BAIRRO DO JARDIM VITÓRIA
2014-05-29#REQUERIMENTO#809#APROVADO,TRAVESSA DA CONCEIÇÃO###BAIRRO DO JARDIM VITÓRIA
2014-05-29#REQUERIMENTO#856#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###JOSÉ PINHEIRO
2014-05-29#REQUERIMENTO#863#APROVADO,SHOPPING EDSON DINIZ
2014-06-04#REQUERIMENTO#629#APROVADO,MINISTÉRIO PÚBLICO###PROCON
2014-06-04#REQUERIMENTO#842#APROVADO,SEPLAN###CAGEPA###CAMPO D'ANGOLA
2014-06-04#REQUERIMENTO#722#APROVADO,SECOB###PMCG###CANAL DE RAMADINHA
2014-06-04#REQUERIMENTO#650#APROVADO,SESUMA###SÍTIO LUCAS
2014-06-04#REQUERIMENTO#855#APROVADO,SÃO JOSÉ DA MATA
2014-06-04#REQUERIMENTO#849#APROVADO,SÃO JOSÉ DA MATA
2014-06-04#REQUERIMENTO#887#APROVADO,RUA ANTONIO ALVES DE LIMA###BAIRRO DAS NAÇÕES###JARDIM CONTINENTAL
2014-06-10#REQUERIMENTO#884#APROVADO,COMPANHIA DE DESENVOLVIMENTO DE RECURSOS MINERAIS DA PARAÍBA###CDRM
2014-06-17#REQUERIMENTO#978#APROVADO,RUA SANTA LUZIA###BAIRRO ESTAÇÃO VELHA
2014-06-17#REQUERIMENTO#945#APROVADO,BAIRRO DO ITARARÉ
2014-06-17#REQUERIMENTO#910#APROVADO,RUA SIQUEIRA CAMPOS###BAIRRO DO SÃO JOSÉ
2014-07-15#REQUERIMENTO#1113#APROVADO,SESUMA###RUA VIGÁRIO CALIXTO###INSS###BAIRRO DO CATOLÉ
2014-07-15#REQUERIMENTO#1125#APROVADO,CAGEPA###RUA PROFESSORA CARMEM ABREU  SILVEIRA###BAIRRO DE MONTE CASTELO
2014-07-15#REQUERIMENTO#1064#APROVADO,CAGEPA###SÍTIO TAMBOR###SÃO JOSÉ DA MATA
2014-07-15#REQUERIMENTO#1012#APROVADO,CAGEPA###JARDIM MENEZES###GALANTE
2014-07-22#REQUERIMENTO#1013#APROVADO,CAGEPA###SECRETARIA DE OBRAS###RUA ANTONIO FRANCISCO SILVA###BAIRRO DA CONCEIÇÃO
2014-08-05#REQUERIMENTO#1206#APROVADO,SEPLAN
2014-08-12#REQUERIMENTO#223#APROVADO,CAGEPA###RUA JOSÉ ZACARIAS DA COSTA###BAIRRO DAS MALVINAS
2014-08-26#REQUERIMENTO#1260#APROVADO,SESUMA###RUA MANOEL ALVES DE OLIVEIRA###RESIDENCIAL EVIDENCE###BAIRRO DO CATOLÉ
2014-09-02#REQUERIMENTO#1253#APROVADO,SESUMA###FEIRINHA DO JEREMIAS
2014-09-02#REQUERIMENTO#1276#APROVADO,SEPLAN
2014-09-09#REQUERIMENTO#1303#APROVADO,CAGEPA###RUA CASSIANO PEREIRA###BAIRRO DO JARDIM PAULISTANO
2014-09-09#REQUERIMENTO#1302#APROVADO,SESUMA###RUA NILO PEÇANHA###BAIRRO DO SÃO JOSÉ
2014-09-09#REQUERIMENTO#1310#APROVADO,SESUMA###RUA REVERENDO INÁCIO CAVALCANTE RIBEIRO###BAIRRO DO NOVO CRUZEIRO
2014-09-09#REQUERIMENTO#1309#APROVADO,SESUMA###RUAS SIQUEIRA CAMPOS###RODRIGUES ALVES###BAIRRO DA PRATA
2014-10-08#REQUERIMENTO#1265#APROVADO,SEPLAN###BAIRRO DAS CIDADES
2014-10-08#REQUERIMENTO#1202#APROVADO,SEPLAN###RUA LUAN SOUZA###MUTIRÃO DO SERROTÃO
2014-10-08#REQUERIMENTO#1291#APROVADO,SEPLAN###RUA MARIVALDO BARBOSA ALVES###DISTRITO DOS MECÃNICOS
2014-10-08#REQUERIMENTO#1200#APROVADO,SEPLAN
2014-10-21#REQUERIMENTO#1413#APROVADO,CAGEPA###AVENIDA PRESIDENTE GETÚLIO VARGAS###CENTRO
2014-10-21#REQUERIMENTO#1392#APROVADO,SECRETARIA DE OBRAS###RUA CAICÓ###DR. JOSÉ MOISEIS###MARGARIDA MARIA ALVES###JABOTICABEIRAS###BAIRRO ALVÁRO GAUDÊNCIO
2014-10-21#REQUERIMENTO#1369#APROVADO,RUA SANTA FÉ###VILA CABRAL DE SANTA ROSA
2014-10-21#REQUERIMENTO#1242#APROVADO,CAGEPA###RUA DR. JOSÉ GREGÓRIO###BAIRRO DE BODOCONGÓ
2014-10-28#REQUERIMENTO#1531#APROVADO,COMPANHIA DE ÁGUA E ESGOTO DA PARAÍBA###CAGEPA
2014-10-28#REQUERIMENTO#1534#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###CENTRO DA CIDADE
2014-10-28#REQUERIMENTO#1535#APROVADO,SECRETARIA DE OBRAS###SECOB###RUA RAFAELA SOUZA E SILVA###BAIRRO DO MUTIRÃO
2014-10-29#REQUERIMENTO#1649#APROVADO,CAGEPA###RUA MARIA DE LOURDES PEREIRA PINTO###BAIRRO DE BODOCONGÓ
2014-10-29#REQUERIMENTO#1529#APROVADO,COMPANHIA DE ÁGUA E ESGOTO DA PARAÍBA###CAGEPA
2014-10-29#REQUERIMENTO#1530#APROVADO,COMPANHIA DE ÁGUA E ESGOTO DA PARAÍBA###CAGEPA
2014-10-29#REQUERIMENTO#1605#APROVADO,SECRETARIA DE OBRAS###RUAS ANTONIO BERNARDINO DE SENA###JOÃO LELIS###SEVERINO FRANCISCO GAMA###INÁCIO ADELINO###GENI BARBOSA FERREIRA###LÚCIA BINDA###JOSÉ PINHEIRO###NOVA BRASÍLIA
2014-10-29#REQUERIMENTO#1495#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###JARDIM AMÉRICA
2014-10-29#REQUERIMENTO#1631#APROVADO,TRAVESSA TITO SODRÉ###BAIRRO DE JOSÉ PINHEIRO
2014-10-29#REQUERIMENTO#1559#APROVADO,CAGEPA
2014-10-29#REQUERIMENTO#1557#APROVADO,CAGEPA
2014-10-29#REQUERIMENTO#1556#APROVADO,CAGEPA
2014-10-29#REQUERIMENTO#1560#APROVADO,GEVISA
2014-11-04#REQUERIMENTO#1574#APROVADO,CAGEPA
2014-11-06#REQUERIMENTO#1821#APROVADO,CAGEPA
2014-11-06#REQUERIMENTO#1803#APROVADO,AGÊNCIA EXECUTIVA DE GESTÃO DAS ÁGUAS###AESA
2014-11-06#REQUERIMENTO#1860#APROVADO,INSA
2014-11-06#REQUERIMENTO#1759#APROVADO,CDRM
2014-11-06#REQUERIMENTO#1758#APROVADO,CDRM###IGREJA ASSEMBLEIA DE DEUS###RUA ANTENOR NAVARRO###BAIRRO DA PRATA
2014-11-13#REQUERIMENTO#1887#APROVADO,CAGEPA
2014-11-13#REQUERIMENTO#1882#APROVADO,RUA MAÉRCIO ALVES DE OLIVEIRA###GALANTE
2014-11-18#REQUERIMENTO#1890#APROVADO,TRAVESSA MARIVALDO BARBOSA###BAIRRO DO DISTRITO DOS MECÃNICOS
2014-11-18#REQUERIMENTO#1939#APROVADO,COMPANHIA DE ÁGUA E ESGOTOS DA PARAÍBA###CAGEPA
2014-11-18#REQUERIMENTO#1901#APROVADO,COMPANHIA DE DESENVOLVIMENTO DE RECURSOS MINERAIS DA PARAÍBA###CDRM###CATOLÉ DE BOA VISTA
2014-11-18#REQUERIMENTO#2015#APROVADO,SECRETARIA DE OBRAS###RUA JOSÉ ALMEIDA TORRÃO###JARDIM AMÉRICA
2014-11-18#REQUERIMENTO#1986#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###BAIRRO DO DISTRITO DOS MECÂNICOS
2014-11-18#REQUERIMENTO#1948#APROVADO,PMCG
2014-11-19#REQUERIMENTO#1982#APROVADO,CAGEPA###COMPANHIA DE ÁGUA E ESGOTOS DA PARAÍBA###RUA JOSEBIAS VIEIRA DE FARIAS###CONJUNTO ROCHA CAVALCANTE###BAIRRO TRÊS IRMÃS
2014-11-25#REQUERIMENTO#2054#APROVADO,CDRM
2014-12-09#REQUERIMENTO#2200#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###RUA MANOEL ALVES DE OLIVEIRA###DUBÚ VI###BAIRRO DO CATOLÉ
2014-12-09#REQUERIMENTO#2120#APROVADO,CAGEPA
2014-12-10#REQUERIMENTO#2134#APROVADO,CAGEPA
2014-12-10#REQUERIMENTO#2154#APROVADO,SEPLAN###CONJUNTO POETA RONALDO CUNHA LIMA
2014-12-10#REQUERIMENTO#2164#APROVADO,CAGEPA###BAIRRO SÃO JANUÁRIO II
2015-02-26#REQUERIMENTO#2387#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###RUA EDÉSIO SILVA###BAIRRO DO JARDIM PAULISTANO
2015-02-26#REQUERIMENTO#56#APROVADO,SESUMA###RUA JOSÉ POR DEUS###BAIRRO DO ARAXÁ
2015-02-26#REQUERIMENTO#38#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###RUA: ÍNDIOS CARIRIS###RUA GETÚLIO VARGAS###CENTRO DA CIDADE
2015-03-05#REQUERIMENTO#2178#APROVADO,SESUMA###RUA UBAJARA###BAIRRO DAS CIDADES
2015-03-05#REQUERIMENTO#2330#APROVADO,SÍTIO JORGE
2015-03-11#REQUERIMENTO#199#APROVADO,CAGEPA###AVENIDA JOÃO WALLING###BAIRRO DO JARDIM VITÓRIA
2015-03-11#REQUERIMENTO#191#APROVADO,SESUMA###AVENIDA MARECHAL FLORIANO PEIXOTO###HOSPITAL ANTÔNIO TARGINO###BAIRRO DO CENTENÁRIO
2015-03-12#REQUERIMENTO#2286#APROVADO,CAGEPA###AVENIDA JOÃO WALLIG###JARDIM VITÓRIA
2015-03-12#REQUERIMENTO#2340#APROVADO,CAGEPA###TRAVESSA MARIA PEREIRA BRANDÃO###BAIRRO DO JARDIM VITÓRIA
2015-03-12#REQUERIMENTO#2284#APROVADO,CAGEPA###AVENIDA WALLING###BAIRRO DO NOVO HORIZONTE
2015-03-12#REQUERIMENTO#2285#APROVADO,COMPANHIA DE ÁGUA E ESGOTO DA PARAÍBA###CAGEPA###RUA JOSEFA PAULINO DA COSTA###BAIRRO DO JARDIM VITÓRIA
2015-03-12#REQUERIMENTO#2190#APROVADO,SECRETARIA DE OBRAS###COMUNIDADE DO COVÃO
2015-03-12#REQUERIMENTO#2187#APROVADO,SECRETARIA DE OBRAS###CATOLÉ DE BOA VISTA
2015-03-12#REQUERIMENTO#2188#APROVADO,SECRETARIA DE OBRAS###DISTRITO DE SANTA TEREZINHA
2015-03-12#REQUERIMENTO#2189#APROVADO,SECRETARIA DE OBRAS###DISTRITO DO MARINHO
2015-03-12#REQUERIMENTO#2484#APROVADO,RUA DULCE ESCOREL###BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2479#APROVADO,RUA ELÍSIO NEPOMUCENO###BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2477#APROVADO,RUA ISOLDA BARROS TORQUATO###BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2481#APROVADO,RUA JOSÉ MOISÉS DE MEDEIROS###BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2482#APROVADO,RUA MALAQUIAS DE SOUZA DO Ó###BAIRRO DO MIRANTE
2015-03-12#REQUERIMENTO#2480#APROVADO,RUA MARIA LEAL DE MELO###BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2483#APROVADO,RUA PROFESSORA MARIA DO CARMO MONTENEGRO###BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2474#APROVADO,RUA SANTA FÉ###BAIRRO DE SANTA ROSA
2015-03-12#REQUERIMENTO#2478#APROVADO,RUA SEVERINO MARTINS###BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2476#APROVADO,RUA VITORINO BARRETO DE OLIVEIRA###BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2475#APROVADO,BAIRRO DE BODOCONGÓ
2015-03-12#REQUERIMENTO#2365#APROVADO,SEPLAN###RUAS SALUSTIANO BEZERRA CABRAL###PEDRO PEREIRA DE ALMEIDA###BAIRRO DO PRESIDENTE MÉDICI
2015-03-12#REQUERIMENTO#2401#APROVADO,CAGEPA
2015-03-12#REQUERIMENTO#2287#APROVADO,COMPANHIA DE ÁGUAS E ESGOTO DA PARAÍBA###CAGEPA###RUA DA CONCEIÇÃO###BAIRRO DO JARDIM VITÓRIA
2015-03-12#REQUERIMENTO#2288#APROVADO,COMPANHIA DE ÁGUAS E ESGOTO DA PARAÍBA###CAGEPA###RUA MARIA PEREIRA BRANDÃO###BAIRRO JARDIM VITÓRIA
2015-03-12#REQUERIMENTO#2397#APROVADO,PMCG###POSTO DE SAÚDE DA RAMADINHA II
2015-03-12#REQUERIMENTO#2441#APROVADO,SECRETARIA DE EDUCAÇÃO
2015-03-12#REQUERIMENTO#2453#APROVADO,BAIRRO DAS MALVINAS
